Gene,Description,log2FC,mean_Ctrl,mean_NE,pvalue,padj,-log10padj,Direction,Significant
PROT_0322,Uncharacterized protein 322,3.6800024116986094,25.857679674765077,29.537682086463686,0.4224459128261634,0.8160288439000867,0.08829449011225132,NS,False
PROT_0323,Uncharacterized protein 323,-4.2165653452351535,31.383504255051616,27.166938909816462,0.4551503646665299,0.8160288439000867,0.08829449011225132,NS,False
PROT_0324,Uncharacterized protein 324,1.1802579114715464,23.339062330302596,24.519320241774142,0.04657126626860566,0.8160288439000867,0.08829449011225132,Up,True
PROT_0286,Uncharacterized protein 286,3.031394160812333,24.959438056226322,27.990832217038655,0.40953731425247064,0.8160288439000867,0.08829449011225132,NS,False
PROT_0416,Uncharacterized protein 416,3.325231799801461,22.044007525343716,25.369239325145177,0.18939945891048307,0.8160288439000867,0.08829449011225132,NS,False
PROT_0420,Uncharacterized protein 420,-4.751344307593673,25.725138059483687,20.973793751890014,0.18951267884564074,0.8160288439000867,0.08829449011225132,NS,False
PROT_0182,Uncharacterized protein 182,0.2591775865586179,21.42022111270882,21.679398699267438,0.27400570695544063,0.8160288439000867,0.08829449011225132,NS,False
PROT_0183,Uncharacterized protein 183,-0.9298163749942425,23.79650132956453,22.86668495457029,0.24759451917448372,0.8160288439000867,0.08829449011225132,NS,False
PROT_0187,Uncharacterized protein 187,1.6696800531727014,22.67569336076644,24.345373413939143,0.4079761345088494,0.8160288439000867,0.08829449011225132,NS,False
PROT_0189,Uncharacterized protein 189,-2.4779849530072227,27.065222952547582,24.58723799954036,0.4195091713317631,0.8160288439000867,0.08829449011225132,NS,False
PROT_0191,Uncharacterized protein 191,-0.7657939650894505,24.4161076825085,23.65031371741905,0.09619525405303513,0.8160288439000867,0.08829449011225132,NS,False
PROT_0167,Uncharacterized protein 167,1.7609556357179663,22.620810444820307,24.381766080538274,0.2991933706873653,0.8160288439000867,0.08829449011225132,NS,False
PROT_0199,Uncharacterized protein 199,2.654978230497534,25.201785271543116,27.85676350204065,0.384179000764177,0.8160288439000867,0.08829449011225132,NS,False
PROT_0200,Uncharacterized protein 200,1.2506354562202624,22.881060368654918,24.13169582487518,0.4595067618094215,0.8160288439000867,0.08829449011225132,NS,False
PROT_0201,Uncharacterized protein 201,-0.3272669978277172,23.85707641835519,23.529809420527474,0.4644450986081507,0.8160288439000867,0.08829449011225132,NS,False
PROT_0202,Uncharacterized protein 202,2.1270360576079987,25.811798237197138,27.938834294805137,0.44846866668451735,0.8160288439000867,0.08829449011225132,NS,False
PROT_0206,Uncharacterized protein 206,-2.282691093529163,26.587003064552633,24.30431197102347,0.4052549593512334,0.8160288439000867,0.08829449011225132,NS,False
PROT_0208,Uncharacterized protein 208,2.9954892709643737,26.81762127346525,29.813110544429623,0.410907937322671,0.8160288439000867,0.08829449011225132,NS,False
PROT_0209,Uncharacterized protein 209,1.4996813808383322,18.7118509989735,20.211532379811832,0.3398877139644643,0.8160288439000867,0.08829449011225132,NS,False
PROT_0210,Uncharacterized protein 210,0.5436895998770659,30.40691795950534,30.950607559382405,0.35901208130803414,0.8160288439000867,0.08829449011225132,NS,False
PROT_0211,Uncharacterized protein 211,-4.791181507756182,25.870573398036697,21.079391890280515,0.20001589899718794,0.8160288439000867,0.08829449011225132,NS,False
PROT_0411,Uncharacterized protein 411,-2.980990601963086,24.102876620232028,21.121886018268942,0.21775931709594354,0.8160288439000867,0.08829449011225132,NS,False
PROT_0412,Uncharacterized protein 412,-1.7834753362476476,25.676745179313546,23.893269843065898,0.44948632989904025,0.8160288439000867,0.08829449011225132,NS,False
PROT_0413,Uncharacterized protein 413,-2.5922949574731007,25.774390699812532,23.18209574233943,0.3750980148588309,0.8160288439000867,0.08829449011225132,NS,False
PROT_0414,Uncharacterized protein 414,0.47443058353761103,29.501000808479944,29.975431392017555,0.3325945980298973,0.8160288439000867,0.08829449011225132,NS,False
PROT_0310,Uncharacterized protein 310,-0.8729238956215717,22.29918960459175,21.426265708970178,0.38472935112588297,0.8160288439000867,0.08829449011225132,NS,False
PROT_0313,Uncharacterized protein 313,-6.256500613050534,29.1848825947436,22.928381981693065,0.21077892701371015,0.8160288439000867,0.08829449011225132,NS,False
PROT_0315,Uncharacterized protein 315,2.9865120948056045,25.2121851484788,28.198697243284403,0.42485546716667555,0.8160288439000867,0.08829449011225132,NS,False
PROT_0214,Uncharacterized protein 214,-4.9828095912910655,26.455048889295252,21.472239298004187,0.17422590784720762,0.8160288439000867,0.08829449011225132,NS,False
PROT_0215,Uncharacterized protein 215,-3.873980853954478,24.87297416275645,20.99899330880197,0.15967192579135175,0.8160288439000867,0.08829449011225132,NS,False
PROT_0216,Uncharacterized protein 216,3.1405217203355384,25.40476235392848,28.545284074264018,0.40452876683124217,0.8160288439000867,0.08829449011225132,NS,False
PROT_0220,Uncharacterized protein 220,-2.2066593045322414,25.026516798858044,22.819857494325802,0.41535444904475505,0.8160288439000867,0.08829449011225132,NS,False
PROT_0221,Uncharacterized protein 221,1.8577110443166944,24.477896601068704,26.335607645385398,0.4389047282009924,0.8160288439000867,0.08829449011225132,NS,False
PROT_0222,Uncharacterized protein 222,-0.7114950929120205,19.881953107430636,19.170458014518616,0.24766024513237042,0.8160288439000867,0.08829449011225132,NS,False
PROT_0226,Uncharacterized protein 226,-0.4272033862054805,24.681125073811817,24.253921687606336,0.09342385171055656,0.8160288439000867,0.08829449011225132,NS,False
PROT_0228,Uncharacterized protein 228,-0.5678282209251613,26.102650950153485,25.534822729228324,0.24938017126939943,0.8160288439000867,0.08829449011225132,NS,False
PROT_0390,Uncharacterized protein 390,-0.4489288435955068,28.358667376378104,27.909738532782598,0.45040454307803063,0.8160288439000867,0.08829449011225132,NS,False
PROT_0392,Uncharacterized protein 392,2.1647711607474704,24.496758364707535,26.661529525455006,0.43143114056731546,0.8160288439000867,0.08829449011225132,NS,False
PROT_0394,Uncharacterized protein 394,5.7521610633991,22.97850366905007,28.73066473244917,0.1589133775553077,0.8160288439000867,0.08829449011225132,NS,False
PROT_0194,Uncharacterized protein 194,-2.3723483067807294,27.063215932740665,24.690867625959935,0.37668427236471025,0.8160288439000867,0.08829449011225132,NS,False
PROT_0195,Uncharacterized protein 195,-3.1668246870169554,27.132205871536584,23.96538118451963,0.3290477614474822,0.8160288439000867,0.08829449011225132,NS,False
PROT_0197,Uncharacterized protein 197,2.1734694394202023,23.717295334381053,25.890764773801255,0.45990628375504417,0.8160288439000867,0.08829449011225132,NS,False
PROT_0198,Uncharacterized protein 198,0.35916006129847133,21.114399510624494,21.473559571922966,0.44523957969650163,0.8160288439000867,0.08829449011225132,NS,False
PROT_0300,Uncharacterized protein 300,-0.5756999697482463,24.998024470268877,24.42232450052063,0.28588337071106124,0.8160288439000867,0.08829449011225132,NS,False
PROT_0301,Uncharacterized protein 301,-3.072165090773087,28.25502376358257,25.182858672809484,0.3752946481669628,0.8160288439000867,0.08829449011225132,NS,False
PROT_0302,Uncharacterized protein 302,-0.8637575062699838,23.78890208982695,22.925144583556968,0.052598666153957814,0.8160288439000867,0.08829449011225132,NS,False
PROT_0303,Uncharacterized protein 303,1.8659697604134777,23.500949034141332,25.36691879455481,0.43205369501073365,0.8160288439000867,0.08829449011225132,NS,False
PROT_0377,Uncharacterized protein 377,1.4788616961300676,22.312791774527867,23.791653470657934,0.37795601003902085,0.8160288439000867,0.08829449011225132,NS,False
PROT_0380,Uncharacterized protein 380,3.1411548817279815,25.759255379426946,28.900410261154928,0.357846417251967,0.8160288439000867,0.08829449011225132,NS,False
PROT_0381,Uncharacterized protein 381,8.327774882531703,24.60421866847864,32.93199355101034,0.1802817991434734,0.8160288439000867,0.08829449011225132,NS,False
PROT_0402,Uncharacterized protein 402,-0.5554351128769106,23.960225947495463,23.404790834618552,0.0887227599478432,0.8160288439000867,0.08829449011225132,NS,False
PROT_0404,Uncharacterized protein 404,-3.252117257528724,29.00566162670783,25.753544369179107,0.42039099453196915,0.8160288439000867,0.08829449011225132,NS,False
PROT_0405,Uncharacterized protein 405,4.034083979597241,21.03776579148763,25.07184977108487,0.1994885047905212,0.8160288439000867,0.08829449011225132,NS,False
PROT_0232,Uncharacterized protein 232,-1.255363736312269,22.204800835403372,20.949437099091103,0.32164525016579887,0.8160288439000867,0.08829449011225132,NS,False
PROT_0235,Uncharacterized protein 235,3.750005205584092,24.984042869865903,28.734048075449994,0.34004207072077175,0.8160288439000867,0.08829449011225132,NS,False
PROT_0236,Uncharacterized protein 236,0.2377664783168818,26.14068041485601,26.378446893172892,0.3994344547535525,0.8160288439000867,0.08829449011225132,NS,False
PROT_0238,Uncharacterized protein 238,2.938859469524072,25.279897052118685,28.218756521642756,0.37171575782435584,0.8160288439000867,0.08829449011225132,NS,False
PROT_0213,Uncharacterized protein 213,0.6388707542303251,23.096407077275227,23.735277831505552,0.07298883692312122,0.8160288439000867,0.08829449011225132,NS,False
PROT_0254,Uncharacterized protein 254,-2.6688846313642856,28.272945435747854,25.60406080438357,0.45888679780160396,0.8160288439000867,0.08829449011225132,NS,False
PROT_0256,Uncharacterized protein 256,-4.109141230895897,32.936914646554065,28.827773415658168,0.42633211992511905,0.8160288439000867,0.08829449011225132,NS,False
PROT_0257,Uncharacterized protein 257,-4.830946029576026,26.46019459751574,21.629248567939715,0.19825229550908163,0.8160288439000867,0.08829449011225132,NS,False
PROT_0395,Uncharacterized protein 395,-6.683472549131899,29.19741112341136,22.51393857427946,0.20373097535150084,0.8160288439000867,0.08829449011225132,NS,False
PROT_0397,Uncharacterized protein 397,-1.93392050496902,24.53685368981992,22.6029331848509,0.4111227438984535,0.8160288439000867,0.08829449011225132,NS,False
PROT_0398,Uncharacterized protein 398,2.356644785375906,23.60631646296446,25.962961248340367,0.4319583712520822,0.8160288439000867,0.08829449011225132,NS,False
PROT_0291,Uncharacterized protein 291,0.9135973843743841,26.117164507324762,27.030761891699147,0.3219269129809346,0.8160288439000867,0.08829449011225132,NS,False
PROT_0292,Uncharacterized protein 292,-2.5993184025517486,25.547079297074703,22.947760894522954,0.423146806044822,0.8160288439000867,0.08829449011225132,NS,False
PROT_0294,Uncharacterized protein 294,0.4761862476394221,20.9362728521518,21.41245909979122,0.47235442695927654,0.8160288439000867,0.08829449011225132,NS,False
PROT_0295,Uncharacterized protein 295,0.6924907956690198,21.488056243770828,22.180547039439848,0.2728330189864296,0.8160288439000867,0.08829449011225132,NS,False
PROT_0296,Uncharacterized protein 296,-2.768466882420583,28.163198035299033,25.39473115287845,0.39709898455127274,0.8160288439000867,0.08829449011225132,NS,False
PROT_0297,Uncharacterized protein 297,-2.5848711659987096,25.1925951084735,22.60772394247479,0.42111372013546644,0.8160288439000867,0.08829449011225132,NS,False
PROT_0298,Uncharacterized protein 298,-2.576050388863713,27.23334671631609,24.657296327452375,0.4582059774366331,0.8160288439000867,0.08829449011225132,NS,False
PROT_0265,Uncharacterized protein 265,4.509586573097092,22.052868471649195,26.562455044746287,0.31813333365537755,0.8160288439000867,0.08829449011225132,NS,False
PROT_0266,Uncharacterized protein 266,-0.8044517512845104,23.075909044917932,22.27145729363342,0.2479251676781252,0.8160288439000867,0.08829449011225132,NS,False
PROT_0268,Uncharacterized protein 268,-0.36336155604312737,30.229130302966,29.86576874692287,0.04290633115957402,0.8160288439000867,0.08829449011225132,NS,False
PROT_0270,Uncharacterized protein 270,-3.6595421845136684,30.642488658756918,26.98294647424325,0.38486378486895156,0.8160288439000867,0.08829449011225132,NS,False
PROT_0273,Uncharacterized protein 273,-1.8402268558246178,26.47364205613704,24.633415200312424,0.45339517267431056,0.8160288439000867,0.08829449011225132,NS,False
PROT_0274,Uncharacterized protein 274,2.2492801872377903,25.362791118941455,27.612071306179246,0.4602572800390069,0.8160288439000867,0.08829449011225132,NS,False
PROT_0276,Uncharacterized protein 276,-0.9479305301887848,20.858930744915458,19.911000214726673,0.11716312548611386,0.8160288439000867,0.08829449011225132,NS,False
PROT_0375,Uncharacterized protein 375,0.7846944892290253,25.114469864524732,25.899164353753758,0.2695882670602182,0.8160288439000867,0.08829449011225132,NS,False
PROT_0376,Uncharacterized protein 376,-0.7520464136461484,30.624945717907064,29.872899304260915,0.20230346059339133,0.8160288439000867,0.08829449011225132,NS,False
PROT_0239,Uncharacterized protein 239,-0.29759544365423096,30.430143930711434,30.132548487057203,0.4168863709245201,0.8160288439000867,0.08829449011225132,NS,False
PROT_0240,Uncharacterized protein 240,3.451863485316739,24.592523956407103,28.044387441723842,0.43565058069832246,0.8160288439000867,0.08829449011225132,NS,False
PROT_0242,Uncharacterized protein 242,-0.4717939598772354,21.327206362558076,20.85541240268084,0.4135845823146698,0.8160288439000867,0.08829449011225132,NS,False
PROT_0243,Uncharacterized protein 243,-1.1128107671977716,22.749142064416436,21.636331297218664,0.3485392392140985,0.8160288439000867,0.08829449011225132,NS,False
PROT_0244,Uncharacterized protein 244,4.0106528502018115,21.025036128442732,25.035688978644544,0.21821070132856948,0.8160288439000867,0.08829449011225132,NS,False
PROT_0247,Uncharacterized protein 247,-0.3479283649833249,25.868498700795538,25.520570335812213,0.3014968477788489,0.8160288439000867,0.08829449011225132,NS,False
PROT_0250,Uncharacterized protein 250,0.6786106596451269,20.109671682540313,20.78828234218544,0.19846102491120604,0.8160288439000867,0.08829449011225132,NS,False
PROT_0450,Uncharacterized protein 450,-2.8313878979493126,26.349823921163537,23.518436023214225,0.25676914364066605,0.8160288439000867,0.08829449011225132,NS,False
PROT_0440,Uncharacterized protein 440,2.91696345529704,20.488087670818924,23.405051126115964,0.19845935810224713,0.8160288439000867,0.08829449011225132,NS,False
SCARB1,Scavenger receptor class B member 1,-0.5661427896843136,21.75425742786504,21.188114638180725,0.19808813614262727,0.8160288439000867,0.08829449011225132,NS,False
PROT_0384,Uncharacterized protein 384,5.854923755315223,21.857056132277677,27.7119798875929,0.20519709454636034,0.8160288439000867,0.08829449011225132,NS,False
PROT_0385,Uncharacterized protein 385,2.8914631936065227,23.756076614989666,26.64753980859619,0.43017664920854026,0.8160288439000867,0.08829449011225132,NS,False
PROT_0386,Uncharacterized protein 386,-0.6411357901326475,31.19689973112153,30.555763940988882,0.1791173221979509,0.8160288439000867,0.08829449011225132,NS,False
PROT_0387,Uncharacterized protein 387,4.194163552321296,22.56936485245541,26.763528404776707,0.1759531589826394,0.8160288439000867,0.08829449011225132,NS,False
PROT_0389,Uncharacterized protein 389,-2.9477817956166277,27.176751221451465,24.228969425834837,0.3804834771548738,0.8160288439000867,0.08829449011225132,NS,False
PROT_0278,Uncharacterized protein 278,-0.4075247021690309,24.830965235322935,24.423440533153904,0.3929457378645706,0.8160288439000867,0.08829449011225132,NS,False
PROT_0281,Uncharacterized protein 281,-1.1595479030522924,25.38735507216676,24.227807169114467,0.4489325503414981,0.8160288439000867,0.08829449011225132,NS,False
PROT_0282,Uncharacterized protein 282,-0.7313957269309093,21.553859950843513,20.822464223912604,0.16934470607518676,0.8160288439000867,0.08829449011225132,NS,False
PROT_0259,Uncharacterized protein 259,0.36367632204306233,22.84638883498648,23.210065157029543,0.08784347428752368,0.8160288439000867,0.08829449011225132,NS,False
PROT_0260,Uncharacterized protein 260,2.6762635774696335,24.794124441622078,27.47038801909171,0.415548871656307,0.8160288439000867,0.08829449011225132,NS,False
PROT_0261,Uncharacterized protein 261,-1.4135505177684813,23.5072139221411,22.09366340437262,0.18329787896174482,0.8160288439000867,0.08829449011225132,NS,False
PROT_0263,Uncharacterized protein 263,-0.6763171932021237,33.10963765290419,32.43332045970207,0.30469953714656955,0.8160288439000867,0.08829449011225132,NS,False
PROT_0468,Uncharacterized protein 468,-0.39140862185473324,30.79697410903763,30.405565487182898,0.40457470869992573,0.8160288439000867,0.08829449011225132,NS,False
PROT_0347,Uncharacterized protein 347,2.8386988893105354,22.333948560182634,25.17264744949317,0.20963819841522516,0.8160288439000867,0.08829449011225132,NS,False
PROT_0348,Uncharacterized protein 348,-4.494709898095472,32.324412473083164,27.829702574987692,0.3824206710670616,0.8160288439000867,0.08829449011225132,NS,False
PROT_0349,Uncharacterized protein 349,1.2187095441686253,22.109351589050664,23.32806113321929,0.45556897284409126,0.8160288439000867,0.08829449011225132,NS,False
PROT_0351,Uncharacterized protein 351,1.4930298831639455,21.970582523975537,23.463612407139482,0.14771381148305474,0.8160288439000867,0.08829449011225132,NS,False
PROT_0359,Uncharacterized protein 359,-0.3036636480668662,23.428910555607874,23.12524690754101,0.48021249598395194,0.8185934147657904,0.08693175339021506,NS,False
PROT_0126,Uncharacterized protein 126,-1.5629465438790717,23.754223099871684,22.191276555992612,0.48091636067408217,0.8185934147657904,0.08693175339021506,NS,False
PROT_0332,Uncharacterized protein 332,-0.989254061725596,21.84373177755987,20.854477715834275,0.48094421954046435,0.8185934147657904,0.08693175339021506,NS,False
PROT_0026,Uncharacterized protein 26,-0.2122103828733124,19.6420125916478,19.429802208774486,0.5173901308707458,0.8193391859135556,0.08653627397123997,NS,False
PROT_0031,Uncharacterized protein 31,2.30510532996993,24.715929870183633,27.021035200153563,0.507874167672885,0.8193391859135556,0.08653627397123997,NS,False
PROT_0049,Uncharacterized protein 49,-0.25973375977005375,26.460053491614854,26.2003197318448,0.5090214399298342,0.8193391859135556,0.08653627397123997,NS,False
PROT_0096,Uncharacterized protein 96,1.400874863259311,21.912572642685586,23.313447505944897,0.5061471900462082,0.8193391859135556,0.08653627397123997,NS,False
PROT_0436,Uncharacterized protein 436,-1.0380742557495282,23.44199351981022,22.403919264060693,0.5169687820874831,0.8193391859135556,0.08653627397123997,NS,False
PROT_0107,Uncharacterized protein 107,0.4077073568697571,22.586760777760748,22.994468134630505,0.511770349903045,0.8193391859135556,0.08653627397123997,NS,False
PROT_0087,Uncharacterized protein 87,0.2605404595829732,23.543167983984517,23.80370844356749,0.5060854297102603,0.8193391859135556,0.08653627397123997,NS,False
PROT_0338,Uncharacterized protein 338,-0.2837730879647147,21.779544577386996,21.49577148942228,0.4904382877686268,0.8193391859135556,0.08653627397123997,NS,False
PROT_0142,Uncharacterized protein 142,0.15596010351382716,29.860314300573098,30.016274404086925,0.5043883781997633,0.8193391859135556,0.08653627397123997,NS,False
PROT_0143,Uncharacterized protein 143,0.7133678031268325,23.094477796926252,23.807845600053085,0.48912846066608706,0.8193391859135556,0.08653627397123997,NS,False
PROT_0133,Uncharacterized protein 133,1.6802290412129999,22.638205603445385,24.318434644658385,0.5192994840297184,0.8193391859135556,0.08653627397123997,NS,False
CD163,Scavenger receptor cysteine-rich type 1 (CD163),-1.372451582704798,22.75949146467683,21.387039881972033,0.5017594599461951,0.8193391859135556,0.08653627397123997,NS,False
PROT_0396,Uncharacterized protein 396,-2.153399103566489,26.48525806381686,24.331858960250372,0.5183170938597779,0.8193391859135556,0.08653627397123997,NS,False
PROT_0299,Uncharacterized protein 299,-1.3302619533571374,24.94421787249858,23.613955919141443,0.5057961487524151,0.8193391859135556,0.08653627397123997,NS,False
PROT_0179,Uncharacterized protein 179,-0.3393653519363937,28.087921372617277,27.748556020680883,0.4852080766575454,0.8193391859135556,0.08653627397123997,NS,False
PROT_0148,Uncharacterized protein 148,1.2686457234427593,23.75344496022899,25.02209068367175,0.4988622097245179,0.8193391859135556,0.08653627397123997,NS,False
PROT_0010,Uncharacterized protein 10,-1.2917635627296065,22.4368865334957,21.145122970766092,0.516089999956395,0.8193391859135556,0.08653627397123997,NS,False
PROT_0321,Uncharacterized protein 321,-0.685596445542032,23.58588034647484,22.90028390093281,0.5175218709045091,0.8193391859135556,0.08653627397123997,NS,False
PROT_0253,Uncharacterized protein 253,0.8121851594713796,21.401259712017122,22.2134448714885,0.5044883775373841,0.8193391859135556,0.08653627397123997,NS,False
PROT_0325,Uncharacterized protein 325,-0.29505285324384545,23.93820374542717,23.643150892183325,0.5081948498240458,0.8193391859135556,0.08653627397123997,NS,False
PROT_0231,Uncharacterized protein 231,1.3641675693681634,23.813985538804925,25.17815310817309,0.49915829457170485,0.8193391859135556,0.08653627397123997,NS,False
PROT_0192,Uncharacterized protein 192,3.189039631002071,25.22724519517513,28.4162848261772,0.49121724772472297,0.8193391859135556,0.08653627397123997,NS,False
PROT_0217,Uncharacterized protein 217,1.5267253508906578,23.26351456529494,24.790239916185598,0.5006811632301824,0.8193391859135556,0.08653627397123997,NS,False
PROT_0212,Uncharacterized protein 212,-1.6506199405049387,24.95548110359186,23.304861163086922,0.5314196337045796,0.8202346520222858,0.08606188725022439,NS,False
PROT_0255,Uncharacterized protein 255,-0.4428763256427253,21.746708482537667,21.30383215689494,0.5278350505471228,0.8202346520222858,0.08606188725022439,NS,False
PROT_0134,Uncharacterized protein 134,-1.297965395118382,23.63478767042888,22.3368222753105,0.5283338230232536,0.8202346520222858,0.08606188725022439,NS,False
PROT_0285,Uncharacterized protein 285,-2.290893206165652,26.709005530408888,24.418112324243236,0.5308090008062336,0.8202346520222858,0.08606188725022439,NS,False
PROT_0090,Uncharacterized protein 90,-0.7099953492420212,22.3875791093823,21.67758376014028,0.5217508719105665,0.8202346520222858,0.08606188725022439,NS,False
PROT_0135,Uncharacterized protein 135,1.141663048509443,20.369899383359947,21.51156243186939,0.528112813172712,0.8202346520222858,0.08606188725022439,NS,False
PROT_0064,Uncharacterized protein 64,1.0566007008676586,22.46915621397821,23.525756914845868,0.5249480866801722,0.8202346520222858,0.08606188725022439,NS,False
PROT_0267,Uncharacterized protein 267,1.8753291943083994,21.573704909453266,23.449034103761665,0.5369026098685248,0.8210479910912518,0.08563145718388021,NS,False
PROT_0328,Uncharacterized protein 328,0.20551536579774776,23.276353796780626,23.481869162578374,0.5360456541284778,0.8210479910912518,0.08563145718388021,NS,False
PROT_0356,Uncharacterized protein 356,0.40995469694098574,22.82224546657635,23.232200163517337,0.5365723275029206,0.8210479910912518,0.08563145718388021,NS,False
PROT_0157,Uncharacterized protein 157,-1.77912602570742,23.1026668149382,21.32354078923078,0.5515905858211606,0.8391058170078406,0.07618326820013471,NS,False
PROT_0021,Uncharacterized protein 21,0.23892136781163842,20.124966939882373,20.363888307694012,0.5542062974179849,0.8391058170078406,0.07618326820013471,NS,False
PROT_0368,Uncharacterized protein 368,1.1612347349673655,24.4839039117595,25.645138646726867,0.5540737987571442,0.8391058170078406,0.07618326820013471,NS,False
PROT_0277,Uncharacterized protein 277,1.0418942000557472,21.608076748730127,22.649970948785874,0.5554644140756128,0.8391058170078406,0.07618326820013471,NS,False
CD206,Mannose receptor C-type 1,-2.5097776078140157,26.479545169071525,23.96976756125751,0.5604079037840137,0.8408982843169505,0.07525653360929063,NS,False
PROT_0251,Uncharacterized protein 251,0.62228953473495,21.56892702165007,22.19121655638502,0.5609304145123797,0.8408982843169505,0.07525653360929063,NS,False
PROT_0237,Uncharacterized protein 237,1.5831869730793997,23.51425925670387,25.09744622978327,0.5617268217167557,0.8408982843169505,0.07525653360929063,NS,False
PROT_0040,Uncharacterized protein 40,0.8598717118745931,22.597389048415845,23.45726076029044,0.5647369285514948,0.8428656260963752,0.0742416572809046,NS,False
PROT_0418,Uncharacterized protein 418,-0.24741781825630937,25.55306817446086,25.305650356204552,0.5725695272641189,0.8430474887674934,0.07414796092829802,NS,False
PROT_0159,Uncharacterized protein 159,-0.3093430723245483,25.56617122242966,25.25682815010511,0.5969189041199148,0.8430474887674934,0.07414796092829802,NS,False
PROT_0366,Uncharacterized protein 366,0.3059327896933901,23.774893595523263,24.080826385216653,0.5894503794795543,0.8430474887674934,0.07414796092829802,NS,False
PROT_0070,Uncharacterized protein 70,1.1234285001196262,22.43894508652562,23.562373586645247,0.5914217949976525,0.8430474887674934,0.07414796092829802,NS,False
PROT_0068,Uncharacterized protein 68,-0.778927622375523,21.685677632239805,20.906750009864282,0.5904533353856427,0.8430474887674934,0.07414796092829802,NS,False
PROT_0074,Uncharacterized protein 74,1.3407022866956133,22.31540253420613,23.656104820901742,0.5912646116848326,0.8430474887674934,0.07414796092829802,NS,False
FCGR2A,Low affinity immunoglobulin receptor IIa,0.9718576048199736,22.554860869126276,23.52671847394625,0.5776498359591596,0.8430474887674934,0.07414796092829802,NS,False
PROT_0001,Uncharacterized protein 1,-1.5073436633752877,27.17973547791168,25.672391814536393,0.5770215987474859,0.8430474887674934,0.07414796092829802,NS,False
PROT_0170,Uncharacterized protein 170,-0.30399761538576087,28.265445590130756,27.961447974744996,0.5747511186928355,0.8430474887674934,0.07414796092829802,NS,False
PROT_0415,Uncharacterized protein 415,0.10233244848806677,24.804147306707808,24.906479755195875,0.5758789026309672,0.8430474887674934,0.07414796092829802,NS,False
PROT_0388,Uncharacterized protein 388,-0.9034013410361688,23.666390143909325,22.762988802873156,0.596865707021476,0.8430474887674934,0.07414796092829802,NS,False
PROT_0280,Uncharacterized protein 280,1.5543312166812626,25.32632660693073,26.880657823611994,0.5723132264683907,0.8430474887674934,0.07414796092829802,NS,False
PROT_0439,Uncharacterized protein 439,1.230734004736135,23.744954914269144,24.97568891900528,0.5970879598514238,0.8430474887674934,0.07414796092829802,NS,False
PROT_0469,Uncharacterized protein 469,0.22678252352776695,25.00662271956956,25.233405243097327,0.5791432793278011,0.8430474887674934,0.07414796092829802,NS,False
PROT_0350,Uncharacterized protein 350,0.9969877235739233,21.982202980848413,22.979190704422336,0.58779006415306,0.8430474887674934,0.07414796092829802,NS,False
PROT_0060,Uncharacterized protein 60,-0.9754290220585844,23.781035890581638,22.805606868523054,0.5950539189824937,0.8430474887674934,0.07414796092829802,NS,False
PROT_0022,Uncharacterized protein 22,1.4234990168849286,25.11529994330242,26.53879896018735,0.5846014079730198,0.8430474887674934,0.07414796092829802,NS,False
PROT_0014,Uncharacterized protein 14,0.849236155458442,20.632647321382194,21.481883476840636,0.5705334954853447,0.8430474887674934,0.07414796092829802,NS,False
PROT_0361,Uncharacterized protein 361,1.8342393411167848,21.768498139473177,23.602737480589962,0.5873551035194725,0.8430474887674934,0.07414796092829802,NS,False
PROT_0269,Uncharacterized protein 269,-0.22164848054396913,23.1711966092758,22.94954812873183,0.5992882177187593,0.8437570657400095,0.07378257730278749,NS,False
PROT_0196,Uncharacterized protein 196,0.16402239292020226,24.382555985880412,24.546578378800614,0.6050773555434209,0.8495012590538988,0.07083597312247476,NS,False
PROT_0066,Uncharacterized protein 66,1.0700956778567559,22.887051741092233,23.95714741894899,0.6124972587881267,0.8550874652182554,0.06798945986967396,NS,False
PROT_0139,Uncharacterized protein 139,-0.5316572034883436,20.939030485345125,20.40737328185678,0.6124482341335293,0.8550874652182554,0.06798945986967396,NS,False
PROT_0233,Uncharacterized protein 233,1.1750307280361056,24.815817836272313,25.99084856430842,0.6228429531315522,0.8574873897683697,0.0667722579840625,NS,False
PROT_0012,Uncharacterized protein 12,0.29977754366437637,24.67613862288096,24.975916166545336,0.6198151335776442,0.8574873897683697,0.0667722579840625,NS,False
ELANE,Neutrophil elastase,1.6153559577849315,23.159556690812618,24.77491264859755,0.6218140999697674,0.8574873897683697,0.0667722579840625,NS,False
PROT_0419,Uncharacterized protein 419,-1.0800373119089173,22.67620930619775,21.596171994288834,0.6198373022220699,0.8574873897683697,0.0667722579840625,NS,False
PROT_0316,Uncharacterized protein 316,0.2841558057946685,20.08672587192427,20.370881677718938,0.6227971000047807,0.8574873897683697,0.0667722579840625,NS,False
PROT_0317,Uncharacterized protein 317,-0.24225123965900153,26.04102921130196,25.79877797164296,0.6315121666733321,0.8625519865689929,0.0642147202550902,NS,False
PROT_0113,Uncharacterized protein 113,0.23354668774778986,25.754032100957,25.98757878870479,0.6438768350444595,0.8625519865689929,0.0642147202550902,NS,False
PROT_0444,Uncharacterized protein 444,-0.17619431468999025,24.812951204933285,24.636756890243294,0.6333770104069607,0.8625519865689929,0.0642147202550902,NS,False
